file	line_no	issue_type	matched_text	context
4_rellit/buddh/udanav_u.txt	1645	internal_single_danda	|	…| mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya ⟦|⟧ gacchet ||
4_rellit/buddh/udanav_u.txt	1647	internal_single_danda	|	phena ⟦|⟧ upamam | kāyam | imam | viditvā | marīci | dharmam | paribudh…
4_rellit/buddh/udanav_u.txt	1647	internal_single_danda	|	phena | upamam ⟦|⟧ kāyam | imam | viditvā | marīci | dharmam | paribudhya | caiv…
4_rellit/buddh/udanav_u.txt	1647	internal_single_danda	|	phena | upamam | kāyam ⟦|⟧ imam | viditvā | marīci | dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1647	internal_single_danda	|	phena | upamam | kāyam | imam ⟦|⟧ viditvā | marīci | dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1647	internal_single_danda	|	phena | upamam | kāyam | imam | viditvā ⟦|⟧ marīci | dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1647	internal_single_danda	|	phena | upamam | kāyam | imam | viditvā | marīci ⟦|⟧ dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1647	internal_single_danda	|	phena | upamam | kāyam | imam | viditvā | marīci | dharmam ⟦|⟧ paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1647	internal_single_danda	|	…amam | kāyam | imam | viditvā | marīci | dharmam | paribudhya ⟦|⟧ caiva |
4_rellit/buddh/udanav_u.txt	1647	line_end_single_danda	|	…āyam | imam | viditvā | marīci | dharmam | paribudhya | caiva ⟦|⟧
4_rellit/buddh/udanav_u.txt	1649	double_danda	||	…| tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya | gacchet ⟦||⟧
4_rellit/buddh/udanav_u.txt	1649	internal_single_danda	|	chittvā ⟦|⟧ iha | mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rāj…
4_rellit/buddh/udanav_u.txt	1649	internal_single_danda	|	chittvā | iha ⟦|⟧ mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya |…
4_rellit/buddh/udanav_u.txt	1649	internal_single_danda	|	chittvā | iha | mārasya ⟦|⟧ tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya | gacchet |…
4_rellit/buddh/udanav_u.txt	1649	internal_single_danda	|	chittvā | iha | mārasya | tu ⟦|⟧ puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1649	internal_single_danda	|	chittvā | iha | mārasya | tu | puṣpakāṇi ⟦|⟧ tv | adarśanam | mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1649	internal_single_danda	|	chittvā | iha | mārasya | tu | puṣpakāṇi | tv ⟦|⟧ adarśanam | mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1649	internal_single_danda	|	chittvā | iha | mārasya | tu | puṣpakāṇi | tv | adarśanam ⟦|⟧ mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1649	internal_single_danda	|	…tvā | iha | mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu ⟦|⟧ rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1649	internal_single_danda	|	…| mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya ⟦|⟧ gacchet ||
4_rellit/buddh/udanav_u.txt	1651	internal_single_danda	|	kumbha ⟦|⟧ upamam | lokam | imam | viditvā | marīci | dharmam | paribudh…
4_rellit/buddh/udanav_u.txt	1651	internal_single_danda	|	kumbha | upamam ⟦|⟧ lokam | imam | viditvā | marīci | dharmam | paribudhya | caiv…
4_rellit/buddh/udanav_u.txt	1651	internal_single_danda	|	kumbha | upamam | lokam ⟦|⟧ imam | viditvā | marīci | dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1651	internal_single_danda	|	kumbha | upamam | lokam | imam ⟦|⟧ viditvā | marīci | dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1651	internal_single_danda	|	kumbha | upamam | lokam | imam | viditvā ⟦|⟧ marīci | dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1651	internal_single_danda	|	kumbha | upamam | lokam | imam | viditvā | marīci ⟦|⟧ dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1651	internal_single_danda	|	kumbha | upamam | lokam | imam | viditvā | marīci | dharmam ⟦|⟧ paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1651	internal_single_danda	|	…amam | lokam | imam | viditvā | marīci | dharmam | paribudhya ⟦|⟧ caiva |
4_rellit/buddh/udanav_u.txt	1651	line_end_single_danda	|	…okam | imam | viditvā | marīci | dharmam | paribudhya | caiva ⟦|⟧
4_rellit/buddh/udanav_u.txt	1653	double_danda	||	…| tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya | gacchet ⟦||⟧
4_rellit/buddh/udanav_u.txt	1653	internal_single_danda	|	chittvā ⟦|⟧ iha | mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rāj…
4_rellit/buddh/udanav_u.txt	1653	internal_single_danda	|	chittvā | iha ⟦|⟧ mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya |…
4_rellit/buddh/udanav_u.txt	1653	internal_single_danda	|	chittvā | iha | mārasya ⟦|⟧ tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya | gacchet |…
4_rellit/buddh/udanav_u.txt	1653	internal_single_danda	|	chittvā | iha | mārasya | tu ⟦|⟧ puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1653	internal_single_danda	|	chittvā | iha | mārasya | tu | puṣpakāṇi ⟦|⟧ tv | adarśanam | mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1653	internal_single_danda	|	chittvā | iha | mārasya | tu | puṣpakāṇi | tv ⟦|⟧ adarśanam | mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1653	internal_single_danda	|	chittvā | iha | mārasya | tu | puṣpakāṇi | tv | adarśanam ⟦|⟧ mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1653	internal_single_danda	|	…tvā | iha | mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu ⟦|⟧ rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1653	internal_single_danda	|	…| mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya ⟦|⟧ gacchet ||
4_rellit/buddh/udanav_u.txt	1655	internal_single_danda	|	phena ⟦|⟧ upamam | lokam | imam | viditvā | marīci | dharmam | paribudh…
4_rellit/buddh/udanav_u.txt	1655	internal_single_danda	|	phena | upamam ⟦|⟧ lokam | imam | viditvā | marīci | dharmam | paribudhya | caiv…
4_rellit/buddh/udanav_u.txt	1655	internal_single_danda	|	phena | upamam | lokam ⟦|⟧ imam | viditvā | marīci | dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1655	internal_single_danda	|	phena | upamam | lokam | imam ⟦|⟧ viditvā | marīci | dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1655	internal_single_danda	|	phena | upamam | lokam | imam | viditvā ⟦|⟧ marīci | dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1655	internal_single_danda	|	phena | upamam | lokam | imam | viditvā | marīci ⟦|⟧ dharmam | paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1655	internal_single_danda	|	phena | upamam | lokam | imam | viditvā | marīci | dharmam ⟦|⟧ paribudhya | caiva |
4_rellit/buddh/udanav_u.txt	1655	internal_single_danda	|	…amam | lokam | imam | viditvā | marīci | dharmam | paribudhya ⟦|⟧ caiva |
4_rellit/buddh/udanav_u.txt	1655	line_end_single_danda	|	…okam | imam | viditvā | marīci | dharmam | paribudhya | caiva ⟦|⟧
4_rellit/buddh/udanav_u.txt	1657	double_danda	||	…| tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya | gacchet ⟦||⟧
4_rellit/buddh/udanav_u.txt	1657	internal_single_danda	|	chitttvā ⟦|⟧ iha | mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rāj…
4_rellit/buddh/udanav_u.txt	1657	internal_single_danda	|	chitttvā | iha ⟦|⟧ mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya |…
4_rellit/buddh/udanav_u.txt	1657	internal_single_danda	|	chitttvā | iha | mārasya ⟦|⟧ tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya | gacchet |…
4_rellit/buddh/udanav_u.txt	1657	internal_single_danda	|	chitttvā | iha | mārasya | tu ⟦|⟧ puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1657	internal_single_danda	|	chitttvā | iha | mārasya | tu | puṣpakāṇi ⟦|⟧ tv | adarśanam | mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1657	internal_single_danda	|	chitttvā | iha | mārasya | tu | puṣpakāṇi | tv ⟦|⟧ adarśanam | mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1657	internal_single_danda	|	chitttvā | iha | mārasya | tu | puṣpakāṇi | tv | adarśanam ⟦|⟧ mṛtyu | rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1657	internal_single_danda	|	…tvā | iha | mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu ⟦|⟧ rājasya | gacchet ||
4_rellit/buddh/udanav_u.txt	1657	internal_single_danda	|	…| mārasya | tu | puṣpakāṇi | tv | adarśanam | mṛtyu | rājasya ⟦|⟧ gacchet ||
4_rellit/buddh/udanav_u.txt	1659	internal_single_danda	|	yo ⟦|⟧ na | adhyagamad | bhaveṣu | sāram | buddhvā | puṣpam | udumba…
4_rellit/buddh/udanav_u.txt	1659	internal_single_danda	|	yo | na ⟦|⟧ adhyagamad | bhaveṣu | sāram | buddhvā | puṣpam | udumbarasya…
4_rellit/buddh/udanav_u.txt	1659	internal_single_danda	|	yo | na | adhyagamad ⟦|⟧ bhaveṣu | sāram | buddhvā | puṣpam | udumbarasya | yadvat |
4_rellit/buddh/udanav_u.txt	1659	internal_single_danda	|	yo | na | adhyagamad | bhaveṣu ⟦|⟧ sāram | buddhvā | puṣpam | udumbarasya | yadvat |
4_rellit/buddh/udanav_u.txt	1659	internal_single_danda	|	yo | na | adhyagamad | bhaveṣu | sāram ⟦|⟧ buddhvā | puṣpam | udumbarasya | yadvat |
4_rellit/buddh/udanav_u.txt	1659	internal_single_danda	|	yo | na | adhyagamad | bhaveṣu | sāram | buddhvā ⟦|⟧ puṣpam | udumbarasya | yadvat |
4_rellit/buddh/udanav_u.txt	1659	internal_single_danda	|	yo | na | adhyagamad | bhaveṣu | sāram | buddhvā | puṣpam ⟦|⟧ udumbarasya | yadvat |
4_rellit/buddh/udanav_u.txt	1659	internal_single_danda	|	…adhyagamad | bhaveṣu | sāram | buddhvā | puṣpam | udumbarasya ⟦|⟧ yadvat |
4_rellit/buddh/udanav_u.txt	1659	line_end_single_danda	|	…d | bhaveṣu | sāram | buddhvā | puṣpam | udumbarasya | yadvat ⟦|⟧
4_rellit/buddh/udanav_u.txt	1661	double_danda	||	…ahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ⟦||⟧
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	sa ⟦|⟧ tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam |…
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	sa | tu ⟦|⟧ bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva …
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	sa | tu | bhikṣur ⟦|⟧ idam | jahāty | apāram | hy | urago | jīrṇam | iva | tvacam |…
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	sa | tu | bhikṣur | idam ⟦|⟧ jahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇa…
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty ⟦|⟧ apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram ⟦|⟧ hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy ⟦|⟧ urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy | urago ⟦|⟧ jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	…| tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam ⟦|⟧ iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	… bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva ⟦|⟧ tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1661	internal_single_danda	|	…| idam | jahāty | apāram | hy | urago | jīrṇam | iva | tvacam ⟦|⟧ purāṇam ||
4_rellit/buddh/udanav_u.txt	1663	internal_single_danda	|	yo ⟦|⟧ rāgam | udācchinatty | aśeṣam | bisa | puṣpam | iva | jaleruh…
4_rellit/buddh/udanav_u.txt	1663	internal_single_danda	|	yo | rāgam ⟦|⟧ udācchinatty | aśeṣam | bisa | puṣpam | iva | jaleruham | vig…
4_rellit/buddh/udanav_u.txt	1663	internal_single_danda	|	yo | rāgam | udācchinatty ⟦|⟧ aśeṣam | bisa | puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1663	internal_single_danda	|	yo | rāgam | udācchinatty | aśeṣam ⟦|⟧ bisa | puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1663	internal_single_danda	|	yo | rāgam | udācchinatty | aśeṣam | bisa ⟦|⟧ puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1663	internal_single_danda	|	yo | rāgam | udācchinatty | aśeṣam | bisa | puṣpam ⟦|⟧ iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1663	internal_single_danda	|	yo | rāgam | udācchinatty | aśeṣam | bisa | puṣpam | iva ⟦|⟧ jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1663	internal_single_danda	|	…gam | udācchinatty | aśeṣam | bisa | puṣpam | iva | jaleruham ⟦|⟧ vigāhya |
4_rellit/buddh/udanav_u.txt	1663	line_end_single_danda	|	…chinatty | aśeṣam | bisa | puṣpam | iva | jaleruham | vigāhya ⟦|⟧
4_rellit/buddh/udanav_u.txt	1665	double_danda	||	…ahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ⟦||⟧
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	sa ⟦|⟧ tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam |…
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	sa | tu ⟦|⟧ bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva …
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	sa | tu | bhikṣur ⟦|⟧ idam | jahāty | apāram | hy | urago | jīrṇam | iva | tvacam |…
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	sa | tu | bhikṣur | idam ⟦|⟧ jahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇa…
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty ⟦|⟧ apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram ⟦|⟧ hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy ⟦|⟧ urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy | urago ⟦|⟧ jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	…| tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam ⟦|⟧ iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	… bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva ⟦|⟧ tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1665	internal_single_danda	|	…| idam | jahāty | apāram | hy | urago | jīrṇam | iva | tvacam ⟦|⟧ purāṇam ||
4_rellit/buddh/udanav_u.txt	1667	internal_single_danda	|	yo ⟦|⟧ dveṣam | udāchinatty | aśeṣam | bisa | puṣpam | iva | jaleruh…
4_rellit/buddh/udanav_u.txt	1667	internal_single_danda	|	yo | dveṣam ⟦|⟧ udāchinatty | aśeṣam | bisa | puṣpam | iva | jaleruham | vigā…
4_rellit/buddh/udanav_u.txt	1667	internal_single_danda	|	yo | dveṣam | udāchinatty ⟦|⟧ aśeṣam | bisa | puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1667	internal_single_danda	|	yo | dveṣam | udāchinatty | aśeṣam ⟦|⟧ bisa | puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1667	internal_single_danda	|	yo | dveṣam | udāchinatty | aśeṣam | bisa ⟦|⟧ puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1667	internal_single_danda	|	yo | dveṣam | udāchinatty | aśeṣam | bisa | puṣpam ⟦|⟧ iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1667	internal_single_danda	|	yo | dveṣam | udāchinatty | aśeṣam | bisa | puṣpam | iva ⟦|⟧ jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1667	internal_single_danda	|	…eṣam | udāchinatty | aśeṣam | bisa | puṣpam | iva | jaleruham ⟦|⟧ vigāhya |
4_rellit/buddh/udanav_u.txt	1667	line_end_single_danda	|	…chinatty | aśeṣam | bisa | puṣpam | iva | jaleruham | vigāhya ⟦|⟧
4_rellit/buddh/udanav_u.txt	1669	double_danda	||	…ahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ⟦||⟧
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	sa ⟦|⟧ tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam |…
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	sa | tu ⟦|⟧ bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva …
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	sa | tu | bhikṣur ⟦|⟧ idam | jahāty | apāram | hy | urago | jīrṇam | iva | tvacam |…
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	sa | tu | bhikṣur | idam ⟦|⟧ jahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇa…
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty ⟦|⟧ apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram ⟦|⟧ hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy ⟦|⟧ urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy | urago ⟦|⟧ jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	…| tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam ⟦|⟧ iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	… bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva ⟦|⟧ tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1669	internal_single_danda	|	…| idam | jahāty | apāram | hy | urago | jīrṇam | iva | tvacam ⟦|⟧ purāṇam ||
4_rellit/buddh/udanav_u.txt	1671	internal_single_danda	|	yo ⟦|⟧ moham | udāchinatty | aśeṣam | bisa | puṣpam | iva | jaleruha…
4_rellit/buddh/udanav_u.txt	1671	internal_single_danda	|	yo | moham ⟦|⟧ udāchinatty | aśeṣam | bisa | puṣpam | iva | jaleruham | vigā…
4_rellit/buddh/udanav_u.txt	1671	internal_single_danda	|	yo | moham | udāchinatty ⟦|⟧ aśeṣam | bisa | puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1671	internal_single_danda	|	yo | moham | udāchinatty | aśeṣam ⟦|⟧ bisa | puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1671	internal_single_danda	|	yo | moham | udāchinatty | aśeṣam | bisa ⟦|⟧ puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1671	internal_single_danda	|	yo | moham | udāchinatty | aśeṣam | bisa | puṣpam ⟦|⟧ iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1671	internal_single_danda	|	yo | moham | udāchinatty | aśeṣam | bisa | puṣpam | iva ⟦|⟧ jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1671	internal_single_danda	|	…oham | udāchinatty | aśeṣam | bisa | puṣpam | iva | jaleruham ⟦|⟧ vigāhya |
4_rellit/buddh/udanav_u.txt	1671	line_end_single_danda	|	…chinatty | aśeṣam | bisa | puṣpam | iva | jaleruham | vigāhya ⟦|⟧
4_rellit/buddh/udanav_u.txt	1673	double_danda	||	…ahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ⟦||⟧
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	sa ⟦|⟧ tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam |…
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	sa | tu ⟦|⟧ bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva …
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	sa | tu | bhikṣur ⟦|⟧ idam | jahāty | apāram | hy | urago | jīrṇam | iva | tvacam |…
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	sa | tu | bhikṣur | idam ⟦|⟧ jahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇa…
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty ⟦|⟧ apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram ⟦|⟧ hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy ⟦|⟧ urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy | urago ⟦|⟧ jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	…| tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam ⟦|⟧ iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	… bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva ⟦|⟧ tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1673	internal_single_danda	|	…| idam | jahāty | apāram | hy | urago | jīrṇam | iva | tvacam ⟦|⟧ purāṇam ||
4_rellit/buddh/udanav_u.txt	1675	internal_single_danda	|	yo ⟦|⟧ mānam | udāchinatty | aśeṣam | bisa | puṣpam | iva | jaleruha…
4_rellit/buddh/udanav_u.txt	1675	internal_single_danda	|	yo | mānam ⟦|⟧ udāchinatty | aśeṣam | bisa | puṣpam | iva | jaleruham | vigā…
4_rellit/buddh/udanav_u.txt	1675	internal_single_danda	|	yo | mānam | udāchinatty ⟦|⟧ aśeṣam | bisa | puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1675	internal_single_danda	|	yo | mānam | udāchinatty | aśeṣam ⟦|⟧ bisa | puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1675	internal_single_danda	|	yo | mānam | udāchinatty | aśeṣam | bisa ⟦|⟧ puṣpam | iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1675	internal_single_danda	|	yo | mānam | udāchinatty | aśeṣam | bisa | puṣpam ⟦|⟧ iva | jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1675	internal_single_danda	|	yo | mānam | udāchinatty | aśeṣam | bisa | puṣpam | iva ⟦|⟧ jaleruham | vigāhya |
4_rellit/buddh/udanav_u.txt	1675	internal_single_danda	|	…ānam | udāchinatty | aśeṣam | bisa | puṣpam | iva | jaleruham ⟦|⟧ vigāhya |
4_rellit/buddh/udanav_u.txt	1675	line_end_single_danda	|	…chinatty | aśeṣam | bisa | puṣpam | iva | jaleruham | vigāhya ⟦|⟧
4_rellit/buddh/udanav_u.txt	1677	double_danda	||	…ahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ⟦||⟧
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	sa ⟦|⟧ tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam |…
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	sa | tu ⟦|⟧ bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva …
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	sa | tu | bhikṣur ⟦|⟧ idam | jahāty | apāram | hy | urago | jīrṇam | iva | tvacam |…
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	sa | tu | bhikṣur | idam ⟦|⟧ jahāty | apāram | hy | urago | jīrṇam | iva | tvacam | purāṇa…
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty ⟦|⟧ apāram | hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram ⟦|⟧ hy | urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy ⟦|⟧ urago | jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	sa | tu | bhikṣur | idam | jahāty | apāram | hy | urago ⟦|⟧ jīrṇam | iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	…| tu | bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam ⟦|⟧ iva | tvacam | purāṇam ||
4_rellit/buddh/udanav_u.txt	1677	internal_single_danda	|	… bhikṣur | idam | jahāty | apāram | hy | urago | jīrṇam | iva ⟦|⟧ tvacam | purāṇam ||
